Dataset,Model,TR TIME,TR CPU%,TR Energy (J),Accuracy,Precision,Recall,F1 Score,MCC,TE TIME,TE CPU%,TE Energy (J),XAI,XAI TR TIME,XAI TR CPU%,XAI TR Energy (J),XAI TE TIME,XAI TE CPU%,XAI TE Energy (J)
QoS-QoE,RF,6.43722824845463,98.79616487892855,11213.414482791233,0.99995178166739,0.9999519895050304,0.99995178166739,0.9999518314466239,0.9998779179153336,0.09005644172430038,98.468017578125,156.7169370865821,LIME (ALL),6193.39839398209,101.83938544115499,10889485.682106895,2653.4935827394947,98.8441078376627,4622968.532012014
QoS-QoE,VC,7.432653358206153,98.78589263881494,12946.99997375227,0.8901104199816771,0.9011377898654304,0.8901104199816771,0.8793897570588975,0.7133346278760226,1.0167955188080668,98.4225521058476,1769.1883885805798,Permutation Importance,952.2411506203935,79.01353238864374,1558008.8884796202,442.0349709512666,61.95502023546382,682902.7737424071
QoS-QoE,VC,7.432653358206153,98.78589263881494,12946.99997375227,0.8901104199816771,0.9011377898654304,0.8901104199816771,0.8793897570588975,0.7133346278760226,1.0167955188080668,98.4225521058476,1769.1883885805798,SHAP,7447.523352368735,85.51372724994648,12444199.716873,3175.4193318318576,91.84683635350595,5413431.014242155
QoS-QoE,VC,7.432653358206153,98.78589263881494,12946.99997375227,0.8901104199816771,0.9011377898654304,0.8901104199816771,0.8793897570588975,0.7133346278760226,1.0167955188080668,98.4225521058476,1769.1883885805798,LIME (ALL),20461.82916891016,69.30593569796433,32416148.67845425,8745.179548998363,69.04715007570617,13842230.170033976
QoS-QoE,BC,1.646318399347365,65.47444661460509,2574.399825753856,1.0,1.0,1.0,1.0,1.0,0.028358149342238903,65.47444661458364,44.344529438714346,Permutation Importance,32.9519154317677,64.31073293082062,51322.83698526689,14.491733405739069,62.834805486533206,22456.570890291656
QoS-QoE,BC,1.646318399347365,65.47444661460509,2574.399825753856,1.0,1.0,1.0,1.0,1.0,0.028358149342238903,65.47444661458364,44.344529438714346,SHAP,2874.230275692418,109.0934775980195,5165111.350970004,1282.5815218826756,130.74040885620155,2453356.6159384386
QoS-QoE,BC,1.646318399347365,65.47444661460509,2574.399825753856,1.0,1.0,1.0,1.0,1.0,0.028358149342238903,65.47444661458364,44.344529438714346,LIME (ALL),4878.42020952329,105.14515096882411,8663697.289655177,2080.9210277199745,99.32289173616658,3630750.490025756
QoS-QoE,ABC,0.2641142616048455,99.78841145833911,461.4790599140268,1.0,1.0,1.0,1.0,1.0,0.005081244744360447,99.7884114583334,8.87830908324372,Permutation Importance,6.118920927867293,99.3320400952037,10676.473505412101,3.1879396066069603,98.7833658854596,5553.05511702913
QoS-QoE,ABC,0.2641142616048455,99.78841145833911,461.4790599140268,1.0,1.0,1.0,1.0,1.0,0.005081244744360447,99.7884114583334,8.87830908324372,SHAP,1243.9674669094384,77.41271430032603,2024665.3089715876,534.3384526604787,60.17938607314146,820428.1371863876
QoS-QoE,ABC,0.2641142616048455,99.78841145833911,461.4790599140268,1.0,1.0,1.0,1.0,1.0,0.005081244744360447,99.7884114583334,8.87830908324372,LIME (ALL),4416.383066613227,90.77180276136716,7503621.769226346,1901.1727112336084,99.18031101253199,3315679.2208283944
QoS-QoE,DNN1v0,854.5914239184931,69.48417372193279,1354680.1413822758,0.7352813539707796,0.5406386694971029,0.7352813539707796,0.6231135582249872,0.0,0.6134215397760272,46.875,898.2002916192844,Permutation Importance,560.9276480507106,37.17034556057365,792219.4370387358,254.91776156239212,26.76660646489993,345844.46052280074
QoS-QoE,DNN1v0,854.5914239184931,69.48417372193279,1354680.1413822758,0.7352813539707796,0.5406386694971029,0.7352813539707796,0.6231135582249872,0.0,0.6134215397760272,46.875,898.2002916192844,SHAP,7185.354480726644,34.73140636658523,10054413.1481585,3110.4890229264274,34.295505618259284,4345231.913968992
QoS-QoE,DNN1v0,854.5914239184931,69.48417372193279,1354680.1413822758,0.7352813539707796,0.5406386694971029,0.7352813539707796,0.6231135582249872,0.0,0.6134215397760272,46.875,898.2002916192844,LIME (ALL),12958.605741910636,61.059923371708415,19957794.384368777,5552.635775068775,63.68899529998183,8629803.133577058
QoS-QoE,DNN1v1,935.8748775711283,44.268419674708696,1357303.358101724,0.7352813539707796,0.5406386694971029,0.7352813539707796,0.6231135582249872,0.0,0.6366254994645715,31.33748372395793,879.2683721921352,Permutation Importance,587.8405414987355,25.25048876805989,792750.5204597721,266.87849566712976,18.525987790863155,350308.12217246206
QoS-QoE,DNN1v1,935.8748775711283,44.268419674708696,1357303.358101724,0.7352813539707796,0.5406386694971029,0.7352813539707796,0.6231135582249872,0.0,0.6366254994645715,31.33748372395793,879.2683721921352,SHAP,7703.671931953169,41.305854577510914,11050594.478146486,3331.3232138631865,44.31749072615093,4832306.756949921
QoS-QoE,DNN1v1,935.8748775711283,44.268419674708696,1357303.358101724,0.7352813539707796,0.5406386694971029,0.7352813539707796,0.6231135582249872,0.0,0.6366254994645715,31.33748372395793,879.2683721921352,LIME (ALL),13138.598757667467,62.951208416118945,20367916.88319948,5613.6880275364965,62.54950151200249,8690474.302608144
QoS-QoE,DNN2v0,24.8589371079579,13.998595681488505,32028.169709022208,0.7053859877525435,0.6432546650018666,0.7053859877525435,0.6592730913193698,0.0878334657032874,0.6260977108031511,13.930257161457988,806.4332956978562,Permutation Importance,564.177691240795,11.947748396216605,720695.8054120583,253.7870065132156,9.655756146523954,321083.0821121956
QoS-QoE,DNN2v0,24.8589371079579,13.998595681488505,32028.169709022208,0.7053859877525435,0.6432546650018666,0.7053859877525435,0.6592730913193698,0.0878334657032874,0.6260977108031511,13.930257161457988,806.4332956978562,SHAP,8676.482632509433,58.89996259061439,13262573.979457768,3745.7721562776715,63.18966144765883,5811604.964326283
QoS-QoE,DNN2v0,24.8589371079579,13.998595681488505,32028.169709022208,0.7053859877525435,0.6432546650018666,0.7053859877525435,0.6592730913193698,0.0878334657032874,0.6260977108031511,13.930257161457988,806.4332956978562,LIME (ALL),12713.909974484704,62.90193463077962,19706198.595025998,5445.065944265574,62.765651906393295,8435728.047947986
QoS-QoE,DNN2v1,29.10493302810937,59.941665568723025,44650.97221837607,0.7352813539707796,0.5406386694971029,0.7352813539707796,0.6231135582249872,0.0,0.5854992149397731,59.063720703125,895.4868786810828,Permutation Importance,579.8895154688507,45.48788616133484,844798.7033962229,262.5612422525883,31.103812074789587,362305.4324556709
QoS-QoE,DNN2v1,29.10493302810937,59.941665568723025,44650.97221837607,0.7352813539707796,0.5406386694971029,0.7352813539707796,0.6231135582249872,0.0,0.5854992149397731,59.063720703125,895.4868786810828,SHAP,7148.167765692808,31.449794053756086,9876908.125547154,3085.924552803859,31.65429022087568,4267320.294554581
QoS-QoE,DNN2v1,29.10493302810937,59.941665568723025,44650.97221837607,0.7352813539707796,0.5406386694971029,0.7352813539707796,0.6231135582249872,0.0,0.5854992149397731,59.063720703125,895.4868786810828,LIME (ALL),12774.757559073158,60.93778261344691,19666300.455786727,5463.371257668361,62.80250956005279,8465164.494266607
UNAC,DT,0.0030013686046004295,63.57828776041665,4.6628939277591055,0.9743589743589743,0.9767110082899557,0.9743589743589743,0.9746979308468021,0.9197056820209321,0.0009684525430202484,63.578287760416664,1.5045774368567317,Permutation Importance,0.28892217949032784,63.57828776041667,448.86638524684963,0.29129278752952814,63.57828776041633,452.5493363559334
UNAC,DT,0.0030013686046004295,63.57828776041665,4.6628939277591055,0.9743589743589743,0.9767110082899557,0.9743589743589743,0.9746979308468021,0.9197056820209321,0.0009684525430202484,63.578287760416664,1.5045774368567317,SHAP,4.183530720882118,63.47186794029085,6497.106905739796,1.7699705250561237,63.28125,2746.9950086633207
UNAC,DT,0.0030013686046004295,63.57828776041665,4.6628939277591055,0.9743589743589743,0.9767110082899557,0.9743589743589743,0.9746979308468021,0.9197056820209321,0.0009684525430202484,63.578287760416664,1.5045774368567317,LIME (ALL),11.547292810864747,63.53183866801852,17936.880804321292,4.8311747489497066,63.88515837156255,7513.5909025654
UNAC,KNN,0.002685018815100193,63.893636067708336,4.1759452317525145,0.8803418803418803,0.8913043478260869,0.8803418803418803,0.883952926506118,0.646509468647695,0.01835401263087988,63.89363606770833,28.545554726992922,Permutation Importance,3.8205762282013893,63.591474487603605,5935.875543885289,1.880149805918336,63.500601645310006,2920.1992257489715
UNAC,KNN,0.002685018815100193,63.893636067708336,4.1759452317525145,0.8803418803418803,0.8913043478260869,0.8803418803418803,0.883952926506118,0.646509468647695,0.01835401263087988,63.89363606770833,28.545554726992922,SHAP,5.878243535757065,63.21946671252249,9121.093902862314,2.6710030948743224,63.092041015625,4142.694768078806
UNAC,KNN,0.002685018815100193,63.893636067708336,4.1759452317525145,0.8803418803418803,0.8913043478260869,0.8803418803418803,0.883952926506118,0.646509468647695,0.01835401263087988,63.89363606770833,28.545554726992922,LIME (ALL),20.661362602375448,63.6634541550863,32108.682400089456,8.88339277729392,64.55775228418955,13847.683185734897
UNAC,MLP,0.05336009059101343,64.691162109375,83.21729098259179,0.8974358974358975,0.8994082840236686,0.8974358974358975,0.8937062937062937,0.6729503460229024,0.0018360055983066559,64.691162109375,2.863327449929105,Permutation Importance,0.41654041036963463,64.691162109375,649.6121755380951,0.3124685063958168,64.691162109375,487.3076925400827
UNAC,MLP,0.05336009059101343,64.691162109375,83.21729098259179,0.8974358974358975,0.8994082840236686,0.8974358974358975,0.8937062937062937,0.6729503460229024,0.0018360055983066559,64.691162109375,2.863327449929105,SHAP,7.837509696371853,64.92829102788272,12232.864645046899,3.256394924595952,65.10035325699562,5085.611189423477
UNAC,MLP,0.05336009059101343,64.691162109375,83.21729098259179,0.8974358974358975,0.8994082840236686,0.8974358974358975,0.8937062937062937,0.6729503460229024,0.0018360055983066559,64.691162109375,2.863327449929105,LIME (ALL),12.380928192287683,65.42928984910475,19357.456123456424,5.7003525057807565,65.7743682242027,8922.965029021967
UNAC,SGD,0.007231688126921654,65.84269205729164,11.322662110061078,0.07692307692307693,0.00596816976127321,0.07692307692307693,0.011076923076923076,-0.08763609271163743,0.0012869331985712051,65.84269205729166,2.0149527343962794,Permutation Importance,0.2938989829272032,65.84269205729132,460.1579630884681,0.2869587251916528,65.84269205729136,449.29159386496224
UNAC,SGD,0.007231688126921654,65.84269205729164,11.322662110061078,0.07692307692307693,0.00596816976127321,0.07692307692307693,0.011076923076923076,-0.08763609271163743,0.0012869331985712051,65.84269205729166,2.0149527343962794,SHAP,4.154910693876445,65.73528589106543,6502.961296602807,1.7147756917402148,65.6864601773102,2683.3932380069887
UNAC,SGD,0.007231688126921654,65.84269205729164,11.322662110061078,0.07692307692307693,0.00596816976127321,0.07692307692307693,0.011076923076923076,-0.08763609271163743,0.0012869331985712051,65.84269205729166,2.0149527343962794,LIME (ALL),11.43791327252984,65.5394757194869,17889.80291870937,5.445711142383516,65.84563489780835,8526.44168661061
UNAC,GNB,0.002445264719426632,65.960693359375,3.8300970505092367,0.8290598290598291,0.8767839395746373,0.8290598290598291,0.8460332070588481,0.5572728678254187,0.001459362916648388,65.960693359375,2.285847237017421,Permutation Importance,0.29868551157414913,65.960693359375,467.84075679881227,0.28316797502338886,65.960693359375,443.53513847370425
UNAC,GNB,0.002445264719426632,65.960693359375,3.8300970505092367,0.8290598290598291,0.8767839395746373,0.8290598290598291,0.8460332070588481,0.5572728678254187,0.001459362916648388,65.960693359375,2.285847237017421,SHAP,4.903996934182942,65.77760683909122,7676.48620868674,2.0280766850337386,65.62703450521235,3173.0225001861477
UNAC,GNB,0.002445264719426632,65.960693359375,3.8300970505092367,0.8290598290598291,0.8767839395746373,0.8290598290598291,0.8460332070588481,0.5572728678254187,0.001459362916648388,65.960693359375,2.285847237017421,LIME (ALL),12.143438826315105,65.93798666694299,19019.18529273595,5.383116478100419,66.2641895457877,8440.48773501092
UNAC,RF,0.12639449629932642,66.385904947917,198.26324783254756,0.9658119658119658,0.97075831969449,0.9658119658119658,0.9668051476101012,0.8959462078672314,0.007245266810059547,66.38590494791667,11.364973723016616,Permutation Importance,1.7746181823313236,66.38590494792727,2783.677887828947,1.5381603641435504,66.23144983044148,2411.4978267837323
UNAC,RF,0.12639449629932642,66.385904947917,198.26324783254756,0.9658119658119658,0.97075831969449,0.9658119658119658,0.9668051476101012,0.8959462078672314,0.007245266810059547,66.38590494791667,11.364973723016616,SHAP,8.595378194004297,66.0498787037078,13467.318584169758,3.8079329058527946,66.08994514306667,5967.120802271006
UNAC,RF,0.12639449629932642,66.385904947917,198.26324783254756,0.9658119658119658,0.97075831969449,0.9658119658119658,0.9668051476101012,0.8959462078672314,0.007245266810059547,66.38590494791667,11.364973723016616,LIME (ALL),20.145973457954824,66.51145304967683,31614.636702334963,9.167788539081812,67.06473770039815,14413.941892353536
UNAC,VC,0.011592494323849678,67.22819010416666,18.236290556126008,0.9572649572649573,0.9611406514632322,0.9572649572649573,0.9582580162877059,0.8727700557651912,0.014819109812378883,67.22819010416659,23.312117717900687,Permutation Importance,1.2533126827329397,67.22819010416956,1971.6010723398701,1.0759008787572384,67.22819010416349,1692.512455601743
UNAC,VC,0.011592494323849678,67.22819010416666,18.236290556126008,0.9572649572649573,0.9611406514632322,0.9572649572649573,0.9582580162877059,0.8727700557651912,0.014819109812378883,67.22819010416659,23.312117717900687,SHAP,6.147420549765229,66.92799978821627,9660.709623023704,2.5839778119698167,67.08984375,4062.9740817520487
UNAC,VC,0.011592494323849678,67.22819010416666,18.236290556126008,0.9572649572649573,0.9611406514632322,0.9572649572649573,0.9582580162877059,0.8727700557651912,0.014819109812378883,67.22819010416659,23.312117717900687,LIME (ALL),19.987095438875258,67.77291675901095,31500.17256131228,8.682184394448996,68.50373881486027,13717.283150717876
UNAC,BC,0.02811488416045904,68.670654296875,44.44477801041515,0.9658119658119658,0.9708502024291499,0.9658119658119658,0.966100968064319,0.8933830515000064,0.003209305927157402,68.670654296875,5.073358605568283,Permutation Importance,0.6345983007922769,68.670654296875,1003.1903543876773,0.5330475037917495,68.670654296875,842.6560763977701
UNAC,BC,0.02811488416045904,68.670654296875,44.44477801041515,0.9658119658119658,0.9708502024291499,0.9658119658119658,0.966100968064319,0.8933830515000064,0.003209305927157402,68.670654296875,5.073358605568283,SHAP,5.138737089000642,68.55186292018507,8120.191050460269,2.2428885651752353,68.3707821945672,3542.0220968189374
UNAC,BC,0.02811488416045904,68.670654296875,44.44477801041515,0.9658119658119658,0.9708502024291499,0.9658119658119658,0.966100968064319,0.8933830515000064,0.003209305927157402,68.670654296875,5.073358605568283,LIME (ALL),12.953205085359514,68.34000807415637,20453.87236077602,5.486630134284496,68.6776489874672,8673.620285200039
UNAC,ABC,0.005364499986171722,68.71541341145834,8.481632638588264,0.9743589743589743,0.974535201339325,0.9743589743589743,0.9741740192822179,0.9160703715200618,0.0014999713748693466,68.71541341145834,2.3715548891480065,Permutation Importance,0.33322076965123415,68.71541341145785,526.8442842790108,0.3269067658111453,68.6143897045619,516.6847762296611
UNAC,ABC,0.005364499986171722,68.71541341145834,8.481632638588264,0.9743589743589743,0.974535201339325,0.9743589743589743,0.9741740192822179,0.9160703715200618,0.0014999713748693466,68.71541341145834,2.3715548891480065,SHAP,4.309417466633022,68.389892578125,6805.973386274347,1.8944659801200032,68.19882533569738,2990.0425342269477
UNAC,ABC,0.005364499986171722,68.71541341145834,8.481632638588264,0.9743589743589743,0.974535201339325,0.9743589743589743,0.9741740192822179,0.9160703715200618,0.0014999713748693466,68.71541341145834,2.3715548891480065,LIME (ALL),12.050314373336732,68.30792391313913,19026.086862937846,5.34145023394376,68.65764612414286,8443.539004968768
UNAC,DNN1v0,6.475228309631348,68.45127249896376,10228.619807093306,0.0,0.0,0.0,0.0,-0.1940025468255451,0.08878064341843128,68.0887858072923,140.0705572081393,Permutation Importance,11.470907141454518,67.88662338274321,18085.418995170796,11.266990867443383,67.22365727019259,17723.964029905128
UNAC,DNN1v0,6.475228309631348,68.45127249896376,10228.619807093306,0.0,0.0,0.0,0.0,-0.1940025468255451,0.08878064341843128,68.0887858072923,140.0705572081393,SHAP,38.56476382911205,66.14601111741358,60443.46082830416,15.890568602830172,64.81380469104681,24792.429834811668
UNAC,DNN1v0,6.475228309631348,68.45127249896376,10228.619807093306,0.0,0.0,0.0,0.0,-0.1940025468255451,0.08878064341843128,68.0887858072923,140.0705572081393,LIME (ALL),61.365353824570775,63.67575269090268,95368.54366612951,26.81322167534381,62.26463278784832,41468.329251924646
UNAC,DNN1v1,6.60936854314059,61.903959623495474,10209.052418236062,0.008547008547008548,0.09116809116809116,0.008547008547008548,0.015628815628815625,-0.19952867751007006,0.08762217778712511,61.702473958332874,135.24972455662544,Permutation Importance,11.595166585408151,61.40490067564461,17879.33152396672,10.730978693813086,60.787578414438435,16511.351670618882
UNAC,DNN1v1,6.60936854314059,61.903959623495474,10209.052418236062,0.008547008547008548,0.09116809116809116,0.008547008547008548,0.015628815628815625,-0.19952867751007006,0.08762217778712511,61.702473958332874,135.24972455662544,SHAP,38.31543637346476,59.50927370146306,58692.53640631865,16.381232036277652,58.107297969240314,24970.336423301836
UNAC,DNN1v1,6.60936854314059,61.903959623495474,10209.052418236062,0.008547008547008548,0.09116809116809116,0.008547008547008548,0.015628815628815625,-0.19952867751007006,0.08762217778712511,61.702473958332874,135.24972455662544,LIME (ALL),61.03737774398178,58.849184511292165,93283.06575070198,26.48925621341914,59.69788318628885,40603.62346955929
UNAC,DNN2v0,0.9312648819759488,62.23551432291108,1440.1145121967818,0.0,0.0,0.0,0.0,-0.01583957261608169,0.08293915912508965,62.235514322917226,128.25769445102625,Permutation Importance,11.744903084821999,61.739155507738744,18131.218173141573,10.814661507494748,61.0700193357341,16656.449229485996
UNAC,DNN2v0,0.9312648819759488,62.23551432291108,1440.1145121967818,0.0,0.0,0.0,0.0,-0.01583957261608169,0.08293915912508965,62.235514322917226,128.25769445102625,SHAP,36.494934214279056,59.91115511152102,55982.29514714316,15.534215049818158,58.681304795027444,23726.900513980414
UNAC,DNN2v0,0.9312648819759488,62.23551432291108,1440.1145121967818,0.0,0.0,0.0,0.0,-0.01583957261608169,0.08293915912508965,62.235514322917226,128.25769445102625,LIME (ALL),58.985027252696455,58.90374204239982,90163.68345800081,25.350954701192677,59.266124579786315,38800.25117482996
UNAC,DNN2v1,1.2671845145523548,59.74934895833579,1942.7319051157172,0.8205128205128205,0.697072838665759,0.8205128205128205,0.7537725432462276,0.19595428062687276,0.07679421175271273,59.74934895833292,117.73389241022164,Permutation Importance,12.424410052597523,59.24563210033732,19014.499151260512,10.931878358125687,58.61646727578825,16693.51787638754
UNAC,DNN2v1,1.2671845145523548,59.74934895833579,1942.7319051157172,0.8205128205128205,0.697072838665759,0.8205128205128205,0.7537725432462276,0.19595428062687276,0.07679421175271273,59.74934895833292,117.73389241022164,SHAP,34.6224689790979,57.41127662133443,52647.03087485375,16.340292925015092,56.012488227221304,24724.842954869204
UNAC,DNN2v1,1.2671845145523548,59.74934895833579,1942.7319051157172,0.8205128205128205,0.697072838665759,0.8205128205128205,0.7537725432462276,0.19595428062687276,0.07679421175271273,59.74934895833292,117.73389241022164,LIME (ALL),59.336179714649916,54.83361215704239,89408.67929168884,25.4599452521652,56.12846994431228,38539.7763007165
5G Slicing,DT,0.14582805899999585,10.120391845703125,458.32507568998216,1.0,1.0,1.0,1.0,1.0,0.008718255999610847,10.120391845703125,27.40073047880584,Permutation Importance,2.83774299300012,10.109510669753343,8918.373229876712,1.060302505999971,10.0738525390625,3331.785395689158
5G Slicing,DT,0.14582805899999585,10.120391845703125,458.32507568998216,1.0,1.0,1.0,1.0,1.0,0.008718255999610847,10.120391845703125,27.40073047880584,SHAP,1982.3380001750002,11.008206418825957,6253657.63422487,867.3452756890001,11.637012196867264,2743436.2819683873
5G Slicing,DT,0.14582805899999585,10.120391845703125,458.32507568998216,1.0,1.0,1.0,1.0,1.0,0.008718255999610847,10.120391845703125,27.40073047880584,LIME (ALL),8848.698979583001,91.26106139556458,37332256.05997711,3789.966723600999,100.53584493254091,16455849.754554067
5G Slicing,KNN,0.3883370229996217,100.55389404296875,1686.2332712110772,1.0,1.0,1.0,1.0,1.0,9.103762831000495,100.19278950876485,39486.675345335716,Permutation Importance,1668.8910893310021,47.88978321596598,6081088.231361266,712.4987728609995,13.31395701336138,2269497.6742604845
5G Slicing,KNN,0.3883370229996217,100.55389404296875,1686.2332712110772,1.0,1.0,1.0,1.0,1.0,9.103762831000495,100.19278950876485,39486.675345335716,SHAP,22417.519655353997,9.9762934849158,70413501.87601864,9698.286758506001,9.923646535843897,30455579.051339004
5G Slicing,KNN,0.37756205500045326,1.915740966796875,1145.564396071702,1.0,1.0,1.0,1.0,1.0,9.405454196999926,1.917376675605207,28537.376425904295,LIME (ALL),66297.750238739,55.90151076112208,248618988.65660736,28839.035132168996,57.32370285379351,108691348.95950492
5G Slicing,MLP,12.536230497993529,2.721943938058253,15395.492112235677,1.0,1.0,1.0,1.0,1.0,0.09165879990905523,2.7472277894405193,112.5767213692499,Permutation Importance,17.343408040702343,4.0149550074113725,21419.038367387297,8.424297770485282,5.3990483927427295,10466.340743074801
5G Slicing,MLP,12.536230497993529,2.721943938058253,15395.492112235677,1.0,1.0,1.0,1.0,1.0,0.09165879990905523,2.7472277894405193,112.5767213692499,SHAP,4241.181095300242,81.67677626877051,6999622.8320935555,1798.767357272096,101.62443768857912,3160598.0669400804
5G Slicing,MLP,12.536230497993529,2.721943938058253,15395.492112235677,1.0,1.0,1.0,1.0,1.0,0.09165879990905523,2.7472277894405193,112.5767213692499,LIME (ALL),7854.950324413367,101.83513416773282,13810715.44421065,3353.654019067064,101.70136059541304,5894055.389904391
5G Slicing,SGD,34.32522476837039,100.37487190087668,60083.12663050976,0.8614289183128365,0.8751653808626989,0.8614289183128365,0.8630771758919746,0.7928460739108788,0.0065549323335289955,98.37646484375,11.40373550753207,Permutation Importance,3.951550642028451,98.37646484375,6874.584827643922,1.9080860074609518,98.38241620969461,3319.592818321338
